bairro_id,data,notificados,clinicos,lab,bairro
44,May-12,44,33,5,Ellery
44,Aug-13,3,2,1,Ellery
44,Aug-12,0,0,0,Ellery
44,Jun-13,4,1,0,Ellery
44,Jun-12,7,6,0,Ellery
44,Jul-13,3,2,0,Ellery
44,Jul-12,2,1,0,Ellery
44,Nov-13,0,0,0,Ellery
44,Nov-12,0,0,0,Ellery
44,Sep-12,0,0,0,Ellery
44,Sep-13,2,0,0,Ellery
44,Apr-13,2,2,0,Ellery
44,Apr-12,80,44,22,Ellery
44,Dec-12,0,0,0,Ellery
44,Dec-13,0,0,0,Ellery
44,Mar-12,49,24,10,Ellery
44,Mar-13,5,1,1,Ellery
44,Feb-13,2,0,0,Ellery
44,Feb-12,20,15,2,Ellery
45,Oct-12,0,0,0,Luciano Cavalcante
45,Oct-13,0,0,0,Luciano Cavalcante
45,Jan-13,0,8,0,Luciano Cavalcante
45,Jan-12,4,3,0,Luciano Cavalcante
45,May-13,4,7,1,Luciano Cavalcante
45,May-12,228,218,3,Luciano Cavalcante
45,Aug-13,4,10,2,Luciano Cavalcante
45,Aug-12,1,0,1,Luciano Cavalcante
45,Jun-13,3,9,2,Luciano Cavalcante
45,Jun-12,46,45,0,Luciano Cavalcante
45,Jul-13,7,20,3,Luciano Cavalcante
45,Jul-12,3,2,0,Luciano Cavalcante
45,Nov-13,0,0,0,Luciano Cavalcante
45,Nov-12,0,0,0,Luciano Cavalcante
45,Sep-12,1,1,0,Luciano Cavalcante
45,Sep-13,2,0,0,Luciano Cavalcante
45,Apr-13,2,2,0,Luciano Cavalcante
45,Apr-12,60,55,2,Luciano Cavalcante
45,Dec-12,0,0,0,Luciano Cavalcante
45,Dec-13,0,0,0,Luciano Cavalcante
45,Mar-12,10,8,1,Luciano Cavalcante
45,Mar-13,3,2,0,Luciano Cavalcante
45,Feb-13,1,5,1,Luciano Cavalcante
45,Feb-12,4,4,0,Luciano Cavalcante
46,Oct-12,0,0,0,Farias Brito
46,Oct-13,0,0,0,Farias Brito
46,Jan-13,8,0,0,Farias Brito
46,Jan-12,0,0,0,Farias Brito
46,May-13,12,3,0,Farias Brito
46,May-12,66,41,11,Farias Brito
46,Aug-13,21,2,1,Farias Brito
46,Aug-12,0,0,0,Farias Brito
46,Jun-13,28,1,0,Farias Brito
46,Jun-12,2,1,1,Farias Brito
46,Jul-13,54,4,3,Farias Brito
46,Jul-12,0,0,0,Farias Brito
46,Nov-13,0,0,0,Farias Brito
46,Nov-12,0,0,0,Farias Brito
46,Sep-12,0,0,0,Farias Brito
46,Sep-13,1,0,0,Farias Brito
46,Apr-13,5,0,0,Farias Brito
46,Apr-12,54,32,9,Farias Brito
46,Dec-12,0,0,0,Farias Brito
46,Dec-13,0,0,0,Farias Brito
46,Mar-12,14,12,1,Farias Brito
46,Mar-13,10,2,0,Farias Brito
46,Feb-13,9,0,0,Farias Brito
46,Feb-12,4,3,0,Farias Brito
47,Oct-12,2,0,0,Fátima
47,Oct-13,0,0,0,Fátima
47,Jan-13,4,2,0,Fátima
47,Jan-12,6,4,0,Fátima
47,May-13,10,1,3,Fátima
47,May-12,100,67,15,Fátima
47,Aug-13,15,4,3,Fátima
47,Aug-12,5,3,0,Fátima
47,Jun-13,13,2,5,Fátima
47,Jun-12,24,17,2,Fátima
47,Jul-13,13,2,0,Fátima
47,Jul-12,6,4,0,Fátima
47,Nov-13,0,0,0,Fátima
47,Nov-12,1,0,0,Fátima
47,Sep-12,1,1,0,Fátima
47,Sep-13,2,0,0,Fátima
47,Apr-13,10,3,0,Fátima
47,Apr-12,56,40,9,Fátima
47,Dec-12,4,2,0,Fátima
47,Dec-13,0,0,0,Fátima
47,Mar-12,16,8,5,Fátima
47,Mar-13,4,1,1,Fátima
47,Feb-13,6,2,0,Fátima
47,Feb-12,8,3,3,Fátima
48,Oct-12,0,0,0,Floresta
48,Oct-13,0,0,0,Floresta
48,Jan-13,0,0,0,Floresta
48,Jan-12,1,0,0,Floresta
48,May-13,3,0,2,Floresta
48,May-12,11,4,5,Floresta
48,Aug-13,2,0,1,Floresta
48,Aug-12,0,0,0,Floresta
48,Jun-13,2,0,0,Floresta
48,Jun-12,0,0,0,Floresta
48,Jul-13,2,0,0,Floresta
48,Jul-12,0,0,0,Floresta
48,Nov-13,0,0,0,Floresta
48,Nov-12,0,0,0,Floresta
48,Sep-12,0,0,0,Floresta
48,Sep-13,3,0,0,Floresta
48,Apr-13,1,0,0,Floresta
48,Apr-12,6,2,4,Floresta
48,Dec-12,0,0,0,Floresta
48,Dec-13,0,0,0,Floresta
48,Mar-12,7,1,4,Floresta
48,Mar-13,1,0,0,Floresta
48,Feb-13,1,1,0,Floresta
48,Feb-12,2,1,1,Floresta
49,Oct-12,0,0,0,Genibaú
49,Oct-13,0,0,0,Genibaú
49,Jan-13,1,0,1,Genibaú
49,Jan-12,37,27,5,Genibaú
49,May-13,27,18,3,Genibaú
49,May-12,319,282,19,Genibaú
49,Aug-13,29,9,2,Genibaú
49,Aug-12,3,2,0,Genibaú
49,Jun-13,21,11,5,Genibaú
49,Jun-12,74,72,0,Genibaú
49,Jul-13,15,14,0,Genibaú
49,Jul-12,11,11,0,Genibaú
49,Nov-13,0,0,0,Genibaú
49,Nov-12,0,0,0,Genibaú
49,Sep-12,1,1,0,Genibaú
49,Sep-13,9,1,0,Genibaú
49,Apr-13,32,13,5,Genibaú
49,Apr-12,85,59,5,Genibaú
49,Dec-12,0,0,0,Genibaú
49,Dec-13,0,0,0,Genibaú
49,Mar-12,59,49,3,Genibaú
49,Mar-13,5,2,0,Genibaú
49,Feb-13,1,0,0,Genibaú
49,Feb-12,19,13,5,Genibaú
50,Oct-12,0,0,0,Gentilândia
50,Oct-13,0,0,0,Gentilândia
50,Jan-13,0,0,0,Gentilândia
50,Jan-12,0,0,0,Gentilândia
50,May-13,0,0,0,Gentilândia
50,May-12,0,0,0,Gentilândia
50,Aug-13,0,0,0,Gentilândia
50,Aug-12,0,0,0,Gentilândia
50,Jun-13,0,0,0,Gentilândia
50,Jun-12,0,0,0,Gentilândia
50,Jul-13,0,0,0,Gentilândia
50,Jul-12,0,0,0,Gentilândia
50,Nov-13,0,0,0,Gentilândia
50,Nov-12,0,0,0,Gentilândia
50,Sep-12,0,0,0,Gentilândia
50,Sep-13,0,0,0,Gentilândia
50,Apr-13,0,0,0,Gentilândia
50,Apr-12,0,0,0,Gentilândia
50,Dec-12,0,0,0,Gentilândia
50,Dec-13,0,0,0,Gentilândia
50,Mar-12,0,0,0,Gentilândia
50,Mar-13,0,0,0,Gentilândia
50,Feb-13,0,0,0,Gentilândia
50,Feb-12,0,0,0,Gentilândia
51,Oct-12,2,0,0,Granja Lisboa
51,Oct-13,0,0,0,Granja Lisboa
51,Jan-13,3,1,0,Granja Lisboa
51,Jan-12,5,4,0,Granja Lisboa
51,May-13,21,2,0,Granja Lisboa
51,May-12,62,48,6,Granja Lisboa
51,Aug-13,43,7,2,Granja Lisboa
51,Aug-12,1,1,0,Granja Lisboa
51,Jun-13,33,8,1,Granja Lisboa
51,Jun-12,14,13,0,Granja Lisboa
51,Jul-13,36,8,4,Granja Lisboa
51,Jul-12,2,1,0,Granja Lisboa
51,Nov-13,0,0,0,Granja Lisboa
51,Nov-12,0,0,0,Granja Lisboa
51,Sep-12,0,0,0,Granja Lisboa
51,Sep-13,8,1,0,Granja Lisboa
51,Apr-13,34,5,1,Granja Lisboa
51,Apr-12,49,24,7,Granja Lisboa
51,Dec-12,1,1,0,Granja Lisboa
51,Dec-13,0,0,0,Granja Lisboa
51,Mar-12,25,20,1,Granja Lisboa
51,Mar-13,19,2,0,Granja Lisboa
51,Feb-13,9,2,0,Granja Lisboa
51,Feb-12,14,10,1,Granja Lisboa
52,Oct-12,2,1,1,Granja Portugal
52,Oct-13,0,0,0,Granja Portugal
52,Jan-13,1,2,0,Granja Portugal
52,Jan-12,10,9,1,Granja Portugal
52,May-13,4,9,4,Granja Portugal
52,May-12,202,157,21,Granja Portugal
52,Aug-13,4,12,4,Granja Portugal
52,Aug-12,7,6,1,Granja Portugal
52,Jun-13,8,15,7,Granja Portugal
52,Jun-12,49,41,5,Granja Portugal
52,Jul-13,1,13,7,Granja Portugal
52,Jul-12,15,12,0,Granja Portugal
52,Nov-13,0,0,0,Granja Portugal
52,Nov-12,1,1,0,Granja Portugal
52,Sep-12,2,2,0,Granja Portugal
52,Sep-13,1,2,1,Granja Portugal
52,Apr-13,4,19,2,Granja Portugal
52,Apr-12,78,45,8,Granja Portugal
52,Dec-12,5,4,0,Granja Portugal
52,Dec-13,0,0,0,Granja Portugal
52,Mar-12,56,49,1,Granja Portugal
52,Mar-13,6,6,1,Granja Portugal
52,Feb-13,1,3,2,Granja Portugal
52,Feb-12,18,17,0,Granja Portugal
53,Oct-12,1,1,0,Guajeru
53,Oct-13,0,0,0,Guajeru
53,Jan-13,0,0,0,Guajeru
53,Jan-12,1,1,0,Guajeru
53,May-13,1,1,1,Guajeru
53,May-12,54,49,3,Guajeru
53,Aug-13,1,1,1,Guajeru
53,Aug-12,0,0,0,Guajeru
53,Jun-13,0,3,0,Guajeru
53,Jun-12,7,7,0,Guajeru
53,Jul-13,2,0,0,Guajeru
53,Jul-12,0,0,0,Guajeru
53,Nov-13,0,0,0,Guajeru
53,Nov-12,0,0,0,Guajeru
53,Sep-12,1,1,0,Guajeru
53,Sep-13,0,0,0,Guajeru
53,Apr-13,0,1,0,Guajeru
53,Apr-12,20,19,1,Guajeru
53,Dec-12,1,1,0,Guajeru
53,Dec-13,0,0,0,Guajeru
53,Mar-12,5,5,0,Guajeru
53,Mar-13,1,1,0,Guajeru
53,Feb-13,0,0,0,Guajeru
53,Feb-12,3,3,0,Guajeru
54,Oct-12,0,0,2,Guararapes
54,Oct-13,0,0,0,Guararapes
54,Jan-13,7,0,0,Guararapes
54,Jan-12,0,0,4,Guararapes
54,May-13,27,0,1,Guararapes
54,May-12,5,5,32,Guararapes
54,Aug-13,33,0,0,Guararapes
54,Aug-12,0,0,0,Guararapes
54,Jun-13,23,0,0,Guararapes
54,Jun-12,0,0,0,Guararapes
54,Jul-13,17,0,0,Guararapes
54,Jul-12,0,0,0,Guararapes
54,Nov-13,0,0,0,Guararapes
54,Nov-12,0,0,0,Guararapes
54,Sep-12,0,0,0,Guararapes
54,Sep-13,14,0,0,Guararapes
54,Apr-13,25,0,0,Guararapes
54,Apr-12,0,0,17,Guararapes
54,Dec-12,0,0,0,Guararapes
54,Dec-13,0,0,0,Guararapes
54,Mar-12,2,2,14,Guararapes
54,Mar-13,10,0,0,Guararapes
54,Feb-13,7,0,0,Guararapes
54,Feb-12,0,0,7,Guararapes
55,Oct-12,4,1,0,Henrique Jorge
55,Oct-13,0,0,0,Henrique Jorge
55,Jan-13,15,3,2,Henrique Jorge
55,Jan-12,25,17,1,Henrique Jorge
55,May-13,35,13,0,Henrique Jorge
55,May-12,238,187,51,Henrique Jorge
55,Aug-13,55,12,2,Henrique Jorge
55,Aug-12,5,4,0,Henrique Jorge
55,Jun-13,40,10,3,Henrique Jorge
55,Jun-12,28,24,6,Henrique Jorge
55,Jul-13,43,9,2,Henrique Jorge
55,Jul-12,5,5,3,Henrique Jorge
55,Nov-13,0,0,0,Henrique Jorge
55,Nov-12,1,1,0,Henrique Jorge
55,Sep-12,2,2,0,Henrique Jorge
55,Sep-13,17,2,0,Henrique Jorge
55,Apr-13,53,14,1,Henrique Jorge
55,Apr-12,113,78,35,Henrique Jorge
55,Dec-12,0,0,1,Henrique Jorge
55,Dec-13,0,0,0,Henrique Jorge
55,Mar-12,94,71,7,Henrique Jorge
55,Mar-13,36,4,1,Henrique Jorge
55,Feb-13,26,3,0,Henrique Jorge
55,Feb-12,35,26,7,Henrique Jorge
56,Oct-12,2,1,0,Itaoca
56,Oct-13,0,0,0,Itaoca
56,Jan-13,2,5,0,Itaoca
56,Jan-12,1,1,0,Itaoca
56,May-13,3,9,2,Itaoca
56,May-12,118,79,28,Itaoca
56,Aug-13,9,8,1,Itaoca
56,Aug-12,0,0,0,Itaoca
56,Jun-13,1,13,0,Itaoca
56,Jun-12,7,5,2,Itaoca
56,Jul-13,3,11,2,Itaoca
56,Jul-12,2,2,0,Itaoca
56,Nov-13,0,0,0,Itaoca
56,Nov-12,0,0,0,Itaoca
56,Sep-12,1,0,0,Itaoca
56,Sep-13,3,5,0,Itaoca
56,Apr-13,7,25,0,Itaoca
56,Apr-12,62,46,9,Itaoca
56,Dec-12,0,0,0,Itaoca
56,Dec-13,0,0,0,Itaoca
56,Mar-12,18,12,3,Itaoca
56,Mar-13,7,9,0,Itaoca
56,Feb-13,2,5,0,Itaoca
56,Feb-12,1,1,0,Itaoca
57,Oct-12,4,0,0,Itaperi
57,Oct-13,0,0,0,Itaperi
57,Jan-13,5,2,0,Itaperi
57,Jan-12,8,5,2,Itaperi
57,May-13,19,0,3,Itaperi
57,May-12,298,245,30,Itaperi
57,Aug-13,29,5,9,Itaperi
57,Aug-12,18,7,0,Itaperi
57,Jun-13,39,1,18,Itaperi
57,Jun-12,106,59,12,Itaperi
57,Jul-13,42,1,15,Itaperi
57,Jul-12,28,18,3,Itaperi
57,Nov-13,0,0,0,Itaperi
57,Nov-12,4,2,1,Itaperi
57,Sep-12,10,5,0,Itaperi
57,Sep-13,11,0,3,Itaperi
57,Apr-13,30,3,5,Itaperi
57,Apr-12,60,52,4,Itaperi
57,Dec-12,0,0,0,Itaperi
57,Dec-13,0,0,0,Itaperi
57,Mar-12,20,13,2,Itaperi
57,Mar-13,35,2,1,Itaperi
57,Feb-13,6,2,1,Itaperi
57,Feb-12,6,2,0,Itaperi
58,Oct-12,0,0,0,Jacarecanga
58,Oct-13,0,0,0,Jacarecanga
58,Jan-13,1,1,0,Jacarecanga
58,Jan-12,11,3,6,Jacarecanga
58,May-13,18,3,6,Jacarecanga
58,May-12,229,69,49,Jacarecanga
58,Aug-13,15,7,2,Jacarecanga
58,Aug-12,2,2,0,Jacarecanga
58,Jun-13,12,2,4,Jacarecanga
58,Jun-12,18,11,3,Jacarecanga
58,Jul-13,16,9,9,Jacarecanga
58,Jul-12,2,2,0,Jacarecanga
58,Nov-13,0,0,0,Jacarecanga
58,Nov-12,0,0,0,Jacarecanga
58,Sep-12,0,0,0,Jacarecanga
58,Sep-13,4,2,1,Jacarecanga
58,Apr-13,13,4,0,Jacarecanga
58,Apr-12,48,23,9,Jacarecanga
58,Dec-12,1,1,0,Jacarecanga
58,Dec-13,0,0,0,Jacarecanga
58,Mar-12,18,10,4,Jacarecanga
58,Mar-13,10,5,0,Jacarecanga
58,Feb-13,3,1,0,Jacarecanga
58,Feb-12,13,9,2,Jacarecanga
59,Oct-12,6,6,0,Jangurussu
59,Oct-13,0,0,0,Jangurussu
59,Jan-13,10,0,0,Jangurussu
59,Jan-12,8,5,1,Jangurussu
59,May-13,66,5,7,Jangurussu
59,May-12,652,613,17,Jangurussu
59,Aug-13,41,4,6,Jangurussu
59,Aug-12,28,27,1,Jangurussu
59,Jun-13,74,4,3,Jangurussu
59,Jun-12,127,119,1,Jangurussu
59,Jul-13,58,3,4,Jangurussu
59,Jul-12,61,55,1,Jangurussu
59,Nov-13,0,0,0,Jangurussu
59,Nov-12,5,3,0,Jangurussu
59,Sep-12,12,11,0,Jangurussu
59,Sep-13,9,0,0,Jangurussu
59,Apr-13,73,4,3,Jangurussu
59,Apr-12,275,257,5,Jangurussu
59,Dec-12,15,13,0,Jangurussu
59,Dec-13,0,0,0,Jangurussu
59,Mar-12,61,54,2,Jangurussu
59,Mar-13,64,3,1,Jangurussu
59,Feb-13,15,0,0,Jangurussu
59,Feb-12,19,9,5,Jangurussu
60,Oct-12,0,0,0,Jardim América
60,Oct-13,0,0,0,Jardim América
60,Jan-13,2,7,0,Jardim América
60,Jan-12,2,1,0,Jardim América
60,May-13,8,23,0,Jardim América
60,May-12,186,152,18,Jardim América
60,Aug-13,7,18,0,Jardim América
60,Aug-12,0,0,0,Jardim América
60,Jun-13,3,42,1,Jardim América
60,Jun-12,14,13,0,Jardim América
60,Jul-13,10,40,1,Jardim América
60,Jul-12,3,2,1,Jardim América
60,Nov-13,0,0,0,Jardim América
60,Nov-12,1,0,0,Jardim América
60,Sep-12,1,0,0,Jardim América
60,Sep-13,2,2,0,Jardim América
60,Apr-13,8,15,3,Jardim América
60,Apr-12,66,49,5,Jardim América
60,Dec-12,3,1,0,Jardim América
60,Dec-13,0,0,0,Jardim América
60,Mar-12,21,18,3,Jardim América
60,Mar-13,6,10,0,Jardim América
60,Feb-13,3,4,0,Jardim América
60,Feb-12,6,4,1,Jardim América
61,Oct-12,0,0,0,Jardim Cearense
61,Oct-13,0,0,0,Jardim Cearense
61,Jan-13,0,1,0,Jardim Cearense
61,Jan-12,0,0,0,Jardim Cearense
61,May-13,0,5,0,Jardim Cearense
61,May-12,11,11,0,Jardim Cearense
61,Aug-13,0,4,0,Jardim Cearense
61,Aug-12,0,0,0,Jardim Cearense
61,Jun-13,0,2,0,Jardim Cearense
61,Jun-12,0,0,0,Jardim Cearense
61,Jul-13,1,3,1,Jardim Cearense
61,Jul-12,0,0,0,Jardim Cearense
61,Nov-13,0,0,0,Jardim Cearense
61,Nov-12,0,0,0,Jardim Cearense
61,Sep-12,0,0,0,Jardim Cearense
61,Sep-13,0,0,0,Jardim Cearense
61,Apr-13,1,0,0,Jardim Cearense
61,Apr-12,2,2,0,Jardim Cearense
61,Dec-12,1,1,0,Jardim Cearense
61,Dec-13,0,0,0,Jardim Cearense
61,Mar-12,2,1,1,Jardim Cearense
61,Mar-13,0,5,0,Jardim Cearense
61,Feb-13,0,1,0,Jardim Cearense
61,Feb-12,0,0,0,Jardim Cearense
62,Oct-12,7,7,0,Jardim das Oliveiras
62,Oct-13,0,0,0,Jardim das Oliveiras
62,Jan-13,24,18,0,Jardim das Oliveiras
62,Jan-12,9,7,0,Jardim das Oliveiras
62,May-13,33,19,2,Jardim das Oliveiras
62,May-12,417,398,7,Jardim das Oliveiras
62,Aug-13,35,27,1,Jardim das Oliveiras
62,Aug-12,5,4,1,Jardim das Oliveiras
62,Jun-13,32,24,0,Jardim das Oliveiras
62,Jun-12,124,119,0,Jardim das Oliveiras
62,Jul-13,62,53,0,Jardim das Oliveiras
62,Jul-12,25,23,0,Jardim das Oliveiras
62,Nov-13,0,0,0,Jardim das Oliveiras
62,Nov-12,5,3,0,Jardim das Oliveiras
62,Sep-12,2,2,0,Jardim das Oliveiras
62,Sep-13,2,0,1,Jardim das Oliveiras
62,Apr-13,42,12,1,Jardim das Oliveiras
62,Apr-12,129,121,1,Jardim das Oliveiras
62,Dec-12,4,2,0,Jardim das Oliveiras
62,Dec-13,0,0,0,Jardim das Oliveiras
62,Mar-12,79,76,2,Jardim das Oliveiras
62,Mar-13,15,9,0,Jardim das Oliveiras
62,Feb-13,17,8,0,Jardim das Oliveiras
62,Feb-12,8,8,0,Jardim das Oliveiras
63,Oct-12,0,0,0,Jardim Guanabara
63,Oct-13,0,0,0,Jardim Guanabara
63,Jan-13,2,2,0,Jardim Guanabara
63,Jan-12,4,2,0,Jardim Guanabara
63,May-13,14,10,1,Jardim Guanabara
63,May-12,407,376,12,Jardim Guanabara
63,Aug-13,5,4,0,Jardim Guanabara
63,Aug-12,1,1,0,Jardim Guanabara
63,Jun-13,12,6,2,Jardim Guanabara
63,Jun-12,49,49,0,Jardim Guanabara
63,Jul-13,9,5,4,Jardim Guanabara
63,Jul-12,7,5,0,Jardim Guanabara
63,Nov-13,0,0,0,Jardim Guanabara
63,Nov-12,1,1,0,Jardim Guanabara
63,Sep-12,0,0,0,Jardim Guanabara
63,Sep-13,5,0,0,Jardim Guanabara
63,Apr-13,9,6,2,Jardim Guanabara
63,Apr-12,137,116,7,Jardim Guanabara
63,Dec-12,0,0,0,Jardim Guanabara
63,Dec-13,0,0,0,Jardim Guanabara
63,Mar-12,48,39,5,Jardim Guanabara
63,Mar-13,2,1,0,Jardim Guanabara
63,Feb-13,4,2,0,Jardim Guanabara
63,Feb-12,7,4,2,Jardim Guanabara
64,Oct-12,1,0,1,Jardim Iracema
64,Oct-13,0,0,0,Jardim Iracema
64,Jan-13,1,1,0,Jardim Iracema
64,Jan-12,6,5,0,Jardim Iracema
64,May-13,23,20,0,Jardim Iracema
64,May-12,262,184,24,Jardim Iracema
64,Aug-13,8,3,0,Jardim Iracema
64,Aug-12,2,1,0,Jardim Iracema
64,Jun-13,14,9,1,Jardim Iracema
64,Jun-12,39,33,0,Jardim Iracema
64,Jul-13,12,7,1,Jardim Iracema
64,Jul-12,2,1,0,Jardim Iracema
64,Nov-13,0,0,0,Jardim Iracema
64,Nov-12,1,1,0,Jardim Iracema
64,Sep-12,2,0,1,Jardim Iracema
64,Sep-13,10,1,0,Jardim Iracema
64,Apr-13,15,10,0,Jardim Iracema
64,Apr-12,191,133,28,Jardim Iracema
64,Dec-12,1,1,0,Jardim Iracema
64,Dec-13,0,0,0,Jardim Iracema
64,Mar-12,75,45,18,Jardim Iracema
64,Mar-13,7,4,0,Jardim Iracema
64,Feb-13,8,4,0,Jardim Iracema
64,Feb-12,32,23,7,Jardim Iracema
65,Oct-12,2,2,0,João XXIII
65,Oct-13,0,0,0,João XXIII
65,Jan-13,8,6,0,João XXIII
65,Jan-12,34,26,5,João XXIII
65,May-13,56,22,5,João XXIII
65,May-12,265,222,26,João XXIII
65,Aug-13,21,3,2,João XXIII
65,Aug-12,6,6,0,João XXIII
65,Jun-13,39,17,2,João XXIII
65,Jun-12,44,41,1,João XXIII
65,Jul-13,32,16,5,João XXIII
65,Jul-12,8,6,0,João XXIII
65,Nov-13,0,0,0,João XXIII
65,Nov-12,5,5,0,João XXIII
65,Sep-12,3,3,0,João XXIII
65,Sep-13,10,2,0,João XXIII
65,Apr-13,34,15,2,João XXIII
65,Apr-12,145,111,23,João XXIII
65,Dec-12,2,2,0,João XXIII
65,Dec-13,0,0,0,João XXIII
65,Mar-12,83,66,11,João XXIII
65,Mar-13,16,11,0,João XXIII
65,Feb-13,10,4,2,João XXIII
65,Feb-12,33,25,3,João XXIII
66,Oct-12,1,1,0,Joaquim Távora
66,Oct-13,0,0,0,Joaquim Távora
66,Jan-13,2,0,0,Joaquim Távora
66,Jan-12,5,4,0,Joaquim Távora
66,May-13,8,6,0,Joaquim Távora
66,May-12,263,238,13,Joaquim Távora
66,Aug-13,11,3,1,Joaquim Távora
66,Aug-12,2,2,0,Joaquim Távora
66,Jun-13,5,1,1,Joaquim Távora
66,Jun-12,30,28,2,Joaquim Távora
66,Jul-13,16,3,2,Joaquim Távora
66,Jul-12,4,3,0,Joaquim Távora
66,Nov-13,0,0,0,Joaquim Távora
66,Nov-12,1,0,0,Joaquim Távora
66,Sep-12,1,1,0,Joaquim Távora
66,Sep-13,4,0,2,Joaquim Távora
66,Apr-13,16,9,1,Joaquim Távora
66,Apr-12,137,122,7,Joaquim Távora
66,Dec-12,0,0,0,Joaquim Távora
66,Dec-13,0,0,0,Joaquim Távora
66,Mar-12,44,39,4,Joaquim Távora
66,Mar-13,8,2,1,Joaquim Távora
66,Feb-13,6,3,0,Joaquim Távora
66,Feb-12,11,10,0,Joaquim Távora
67,Oct-12,1,0,0,Jóquei Clube
67,Oct-13,0,0,0,Jóquei Clube
67,Jan-13,1,0,0,Jóquei Clube
67,Jan-12,11,8,0,Jóquei Clube
67,May-13,14,4,2,Jóquei Clube
67,May-12,161,134,13,Jóquei Clube
67,Aug-13,16,10,0,Jóquei Clube
67,Aug-12,3,3,0,Jóquei Clube
67,Jun-13,13,5,2,Jóquei Clube
67,Jun-12,14,11,2,Jóquei Clube
67,Jul-13,18,7,4,Jóquei Clube
67,Jul-12,2,2,0,Jóquei Clube
67,Nov-13,0,0,0,Jóquei Clube
67,Nov-12,1,1,0,Jóquei Clube
67,Sep-12,1,1,0,Jóquei Clube
67,Sep-13,4,1,0,Jóquei Clube
67,Apr-13,11,5,0,Jóquei Clube
67,Apr-12,65,51,7,Jóquei Clube
67,Dec-12,0,0,0,Jóquei Clube
67,Dec-13,0,0,0,Jóquei Clube
67,Mar-12,13,11,1,Jóquei Clube
67,Mar-13,6,3,0,Jóquei Clube
67,Feb-13,5,1,0,Jóquei Clube
67,Feb-12,2,2,0,Jóquei Clube
68,Oct-12,0,0,0,José Bonifácio
68,Oct-13,0,0,0,José Bonifácio
68,Jan-13,1,0,0,José Bonifácio
68,Jan-12,2,2,0,José Bonifácio
68,May-13,1,0,1,José Bonifácio
68,May-12,29,22,6,José Bonifácio
68,Aug-13,1,0,0,José Bonifácio
68,Aug-12,0,0,0,José Bonifácio
68,Jun-13,1,0,0,José Bonifácio
68,Jun-12,4,2,2,José Bonifácio
68,Jul-13,1,0,1,José Bonifácio
68,Jul-12,1,1,0,José Bonifácio
68,Nov-13,0,0,0,José Bonifácio
68,Nov-12,0,0,0,José Bonifácio
68,Sep-12,0,0,0,José Bonifácio
68,Sep-13,0,0,0,José Bonifácio
68,Apr-13,3,0,1,José Bonifácio
68,Apr-12,18,13,3,José Bonifácio
68,Dec-12,0,0,0,José Bonifácio
68,Dec-13,0,0,0,José Bonifácio
68,Mar-12,9,6,1,José Bonifácio
68,Mar-13,0,0,0,José Bonifácio
68,Feb-13,0,0,0,José Bonifácio
68,Feb-12,3,1,1,José Bonifácio
69,Oct-12,1,1,0,Lagoa Redonda
69,Oct-13,0,0,0,Lagoa Redonda
69,Jan-13,6,2,0,Lagoa Redonda
69,Jan-12,5,4,0,Lagoa Redonda
69,May-13,49,32,2,Lagoa Redonda
69,May-12,315,298,5,Lagoa Redonda
69,Aug-13,12,9,0,Lagoa Redonda
69,Aug-12,7,7,0,Lagoa Redonda
69,Jun-13,51,27,2,Lagoa Redonda
69,Jun-12,81,80,0,Lagoa Redonda
69,Jul-13,28,11,3,Lagoa Redonda
69,Jul-12,16,16,0,Lagoa Redonda
69,Nov-13,0,0,0,Lagoa Redonda
69,Nov-12,2,1,0,Lagoa Redonda
69,Sep-12,3,2,0,Lagoa Redonda
69,Sep-13,1,0,0,Lagoa Redonda
69,Apr-13,72,44,2,Lagoa Redonda
69,Apr-12,130,121,4,Lagoa Redonda
69,Dec-12,3,1,0,Lagoa Redonda
69,Dec-13,0,0,0,Lagoa Redonda
69,Mar-12,31,23,2,Lagoa Redonda
69,Mar-13,38,13,1,Lagoa Redonda
69,Feb-13,17,5,1,Lagoa Redonda
69,Feb-12,15,14,0,Lagoa Redonda
70,Oct-12,8,4,1,Maraponga
70,Oct-13,0,0,0,Maraponga
70,Jan-13,7,2,1,Maraponga
70,Jan-12,6,2,2,Maraponga
70,May-13,27,9,7,Maraponga
70,May-12,386,340,30,Maraponga
70,Aug-13,29,7,7,Maraponga
70,Aug-12,9,5,0,Maraponga
70,Jun-13,49,10,14,Maraponga
70,Jun-12,87,68,7,Maraponga
70,Jul-13,40,11,12,Maraponga
70,Jul-12,15,7,1,Maraponga
70,Nov-13,0,0,0,Maraponga
70,Nov-12,2,2,0,Maraponga
70,Sep-12,5,1,0,Maraponga
70,Sep-13,16,4,0,Maraponga
70,Apr-13,24,9,1,Maraponga
70,Apr-12,112,92,7,Maraponga
70,Dec-12,3,2,0,Maraponga
70,Dec-13,0,0,0,Maraponga
70,Mar-12,28,17,5,Maraponga
70,Mar-13,21,3,0,Maraponga
70,Feb-13,11,2,0,Maraponga
70,Feb-12,16,12,4,Maraponga
71,Oct-12,1,0,0,Mata Galinha
71,Oct-13,0,0,0,Mata Galinha
71,Jan-13,3,2,0,Mata Galinha
71,Jan-12,0,0,0,Mata Galinha
71,May-13,12,6,1,Mata Galinha
71,May-12,104,92,5,Mata Galinha
71,Aug-13,5,3,1,Mata Galinha
71,Aug-12,4,3,0,Mata Galinha
